Mon, 15 Aug 2016 11:34:00 GMT,24.80,66.00
Mon, 15 Aug 2016 11:34:02 GMT,24.80,66.00
Mon, 15 Aug 2016 11:34:04 GMT,24.80,66.00
Mon, 15 Aug 2016 11:34:07 GMT,24.70,66.00
Mon, 15 Aug 2016 11:34:09 GMT,24.80,66.20
Mon, 15 Aug 2016 11:34:11 GMT,24.70,66.40
Mon, 15 Aug 2016 11:34:13 GMT,24.70,66.40
Mon, 15 Aug 2016 11:34:16 GMT,24.70,66.20
Mon, 15 Aug 2016 11:34:18 GMT,24.70,66.20
Mon, 15 Aug 2016 11:34:20 GMT,24.70,66.10
Mon, 15 Aug 2016 11:34:22 GMT,24.70,66.10
Mon, 15 Aug 2016 11:34:25 GMT,24.70,66.20
Mon, 15 Aug 2016 11:34:27 GMT,24.70,66.20
Mon, 15 Aug 2016 11:34:29 GMT,24.70,66.20
Mon, 15 Aug 2016 11:34:32 GMT,24.70,66.20
Mon, 15 Aug 2016 11:34:34 GMT,24.60,66.10
Mon, 15 Aug 2016 11:34:36 GMT,24.60,66.10
Mon, 15 Aug 2016 11:34:38 GMT,24.70,66.30
Mon, 15 Aug 2016 11:34:41 GMT,24.60,66.20
Mon, 15 Aug 2016 11:34:43 GMT,24.60,66.30
Mon, 15 Aug 2016 11:34:45 GMT,24.60,66.40
Mon, 15 Aug 2016 11:34:48 GMT,24.60,66.50
Mon, 15 Aug 2016 11:34:50 GMT,24.60,66.50
Mon, 15 Aug 2016 11:34:52 GMT,24.60,66.50
Mon, 15 Aug 2016 11:34:54 GMT,24.60,66.50
Mon, 15 Aug 2016 11:34:57 GMT,24.60,66.40
Mon, 15 Aug 2016 11:34:59 GMT,24.60,66.40
Mon, 15 Aug 2016 11:35:01 GMT,24.60,66.40
Mon, 15 Aug 2016 11:35:03 GMT,24.60,66.40
Mon, 15 Aug 2016 11:35:06 GMT,24.60,66.40
Mon, 15 Aug 2016 11:35:08 GMT,24.50,66.50
Mon, 15 Aug 2016 11:35:10 GMT,24.50,66.60
Mon, 15 Aug 2016 11:35:13 GMT,24.60,66.80
Mon, 15 Aug 2016 11:35:15 GMT,24.60,66.70
Mon, 15 Aug 2016 11:35:17 GMT,24.60,66.70
Mon, 15 Aug 2016 11:35:19 GMT,24.60,66.70
Mon, 15 Aug 2016 11:35:22 GMT,24.60,66.80
Mon, 15 Aug 2016 11:35:24 GMT,24.50,66.70
Mon, 15 Aug 2016 11:35:26 GMT,24.60,67.10
Mon, 15 Aug 2016 11:35:28 GMT,24.50,67.10
Mon, 15 Aug 2016 11:35:31 GMT,24.60,67.10
Mon, 15 Aug 2016 11:35:33 GMT,24.50,66.90
Mon, 15 Aug 2016 11:35:35 GMT,24.50,66.80
Mon, 15 Aug 2016 11:35:38 GMT,24.50,66.80
Mon, 15 Aug 2016 11:35:40 GMT,24.60,67.00
Mon, 15 Aug 2016 11:35:42 GMT,24.60,67.00
Mon, 15 Aug 2016 11:35:44 GMT,24.60,66.80
Mon, 15 Aug 2016 11:35:47 GMT,24.60,66.80
Mon, 15 Aug 2016 11:35:49 GMT,24.60,66.80
Mon, 15 Aug 2016 11:35:51 GMT,24.60,66.90
Mon, 15 Aug 2016 11:35:53 GMT,24.60,67.00
Mon, 15 Aug 2016 11:35:56 GMT,24.60,67.00
Mon, 15 Aug 2016 11:35:58 GMT,24.60,66.80
Mon, 15 Aug 2016 11:36:00 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:03 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:05 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:07 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:09 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:12 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:14 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:16 GMT,24.60,66.50
Mon, 15 Aug 2016 11:36:18 GMT,24.60,66.50
Mon, 15 Aug 2016 11:36:21 GMT,24.60,66.50
Mon, 15 Aug 2016 11:36:23 GMT,24.60,66.50
Mon, 15 Aug 2016 11:36:25 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:28 GMT,24.60,66.80
Mon, 15 Aug 2016 11:36:30 GMT,24.60,66.80
Mon, 15 Aug 2016 11:36:32 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:34 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:37 GMT,24.60,66.60
Mon, 15 Aug 2016 11:36:39 GMT,24.50,66.60
Mon, 15 Aug 2016 11:36:41 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:43 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:46 GMT,24.50,66.60
Mon, 15 Aug 2016 11:36:48 GMT,24.50,66.60
Mon, 15 Aug 2016 11:36:50 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:53 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:55 GMT,24.60,66.70
Mon, 15 Aug 2016 11:36:57 GMT,24.50,66.50
Mon, 15 Aug 2016 11:36:59 GMT,24.50,66.60
Mon, 15 Aug 2016 11:37:02 GMT,24.50,66.60
Mon, 15 Aug 2016 11:37:04 GMT,24.60,66.70
Mon, 15 Aug 2016 11:37:06 GMT,24.50,66.60
Mon, 15 Aug 2016 11:37:08 GMT,24.60,66.80
Mon, 15 Aug 2016 11:37:11 GMT,24.50,66.70
Mon, 15 Aug 2016 11:37:13 GMT,24.50,66.60
Mon, 15 Aug 2016 11:37:15 GMT,24.60,66.80
Mon, 15 Aug 2016 11:37:18 GMT,24.60,66.80
Mon, 15 Aug 2016 11:37:20 GMT,24.60,66.90
Mon, 15 Aug 2016 11:37:22 GMT,24.60,66.90
Mon, 15 Aug 2016 11:37:24 GMT,24.60,66.90
Mon, 15 Aug 2016 11:37:27 GMT,24.60,66.80
Mon, 15 Aug 2016 11:37:29 GMT,24.60,66.80
Mon, 15 Aug 2016 11:37:31 GMT,24.60,66.70
Mon, 15 Aug 2016 11:37:33 GMT,24.60,66.70
Mon, 15 Aug 2016 11:37:36 GMT,24.60,66.70
Mon, 15 Aug 2016 11:37:38 GMT,24.60,66.60
Mon, 15 Aug 2016 11:37:40 GMT,24.70,66.60
Mon, 15 Aug 2016 11:37:43 GMT,24.70,66.50
Mon, 15 Aug 2016 11:37:45 GMT,24.70,66.40
Mon, 15 Aug 2016 11:37:47 GMT,24.70,66.30
Mon, 15 Aug 2016 11:37:49 GMT,24.70,66.40
Mon, 15 Aug 2016 11:37:52 GMT,24.80,66.30
Mon, 15 Aug 2016 11:37:54 GMT,24.70,66.20
Mon, 15 Aug 2016 11:37:56 GMT,24.80,66.20
